bookingStatus,status1Day,status2Days,status1Week,status1Month
0,0,0,0,0
51,11,12,17,18
0,0,0,0,0
321,41,49,64,74
2,0,1,1,1
10,0,0,0,0
76,26,34,38,53
25,1,2,9,12
8,0,6,6,6
8,0,0,0,0
64,0,0,5,17
2,0,0,0,0
154,0,0,0,0
56,8,11,12,18
14,0,2,2,5
98,9,13,22,48
40,0,15,16,24
30,0,0,0,0
29,0,2,3,24
119,7,53,67,92
61,0,0,8,22
27,0,0,0,0
190,0,10,36,79
58,0,0,0,0
49,23,28,28,35
13,0,0,0,3
0,0,0,0,0
70,0,0,4,27
70,18,19,22,38
261,0,0,3,29
260,0,0,2,28
0,0,0,0,0
19,0,7,8,11
59,16,20,30,46
92,41,46,49,57
6,0,3,4,6
0,0,0,0,0
0,0,0,0,0
323,148,180,202,225
64,4,25,25,33
58,0,11,13,38
49,14,29,29,34
224,98,101,106,126
0,0,0,0,0
203,11,43,59,108
40,22,23,23,27
11,1,1,2,7
0,0,0,0,0
0,0,0,0,0
123,1,8,15,30
19,5,5,9,10
58,11,19,23,25
44,12,22,23,30
4,0,3,3,3
52,0,13,14,34
90,0,17,20,57
32,0,4,5,11
55,0,0,3,23
54,0,11,16,18
52,0,0,0,20
92,0,2,8,35
12,0,10,10,10
11,8,8,8,8
0,0,0,0,0
46,0,9,11,30
11,6,6,6,9
0,0,0,0,0
25,0,21,25,25
82,0,0,0,42
38,11,20,20,22
11,0,0,0,0
3,0,0,0,0
80,0,44,58,66
80,34,34,39,43
0,0,0,0,0
16,0,0,4,6
113,0,0,0,0
12,4,8,8,8
2,0,0,0,0
0,0,0,0,0
209,0,0,0,34
56,0,0,0,0
103,0,0,0,0
62,0,0,0,0
108,0,4,13,22
0,0,0,0,0
12,9,9,10,10
16,0,10,10,12
48,0,3,9,17
69,0,0,7,48
176,32,34,44,73
59,0,0,0,6
9,0,4,5,5
3,0,2,2,2
79,0,0,0,0
11,0,0,0,0
0,0,0,0,0
18,0,17,17,18
46,0,0,0,0
82,3,9,20,23
0,0,0,0,0
71,2,11,14,21
206,20,46,54,68
0,0,0,0,0
50,0,14,15,19
568,298,324,350,383
74,0,0,0,0
39,0,0,0,11
9,0,0,0,3
6,0,0,0,0
10,0,0,0,0
41,4,7,18,22
42,8,10,10,12
25,0,0,0,0
172,0,18,29,51
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
61,27,29,29,41
3,0,0,0,0
13,2,3,3,7
123,0,0,16,22
10,4,4,4,4
22,0,0,0,7
211,25,38,43,83
23,0,0,0,10
75,36,46,48,57
22,9,15,16,21
101,0,1,5,25
174,32,55,71,105
114,36,44,51,53
56,20,25,25,26
55,0,0,0,0
92,0,0,0,6
6,0,0,1,6
0,0,0,0,0
58,0,0,3,33
9,4,4,4,6
0,0,0,0,0
73,0,0,0,12
79,0,25,30,40
18,0,13,13,16
6,4,4,6,6
3,0,0,0,0
12,1,2,3,4
24,9,9,11,14
43,9,17,19,26
94,0,29,32,48
0,0,0,0,0
41,22,26,29,31
0,0,0,0,0
192,0,0,0,0
13,0,0,0,0
0,0,0,0,0
6,0,1,1,1
25,0,1,1,8
27,0,0,0,0
2,2,2,2,2
0,0,0,0,0
55,0,4,11,15
118,0,0,0,10
67,0,0,0,5
15,0,0,0,0
32,7,19,19,19
0,0,0,0,0
83,0,0,0,23
93,0,0,0,10
9,0,0,0,5
47,34,36,36,38
182,0,0,0,13
31,0,0,0,5
42,3,3,9,9
194,103,104,104,115
76,38,45,47,48
93,0,41,45,52
119,36,50,56,65
13,0,0,8,9
21,0,0,0,0
28,0,0,0,0
30,16,20,20,24
0,0,0,0,0
1,0,0,0,0
14,5,7,9,10
52,20,22,23,39
131,0,0,0,51
66,0,0,2,13
8,1,2,2,5
70,0,29,38,46
17,16,16,16,16
46,0,6,13,26
158,8,10,18,55
50,32,32,34,36
102,63,68,70,83
26,0,0,0,0
24,10,11,11,14
51,5,35,42,42
45,18,21,26,34
0,0,0,0,0
59,0,0,0,19
103,37,66,67,67
0,0,0,0,0
47,30,30,35,36
144,0,37,47,80
0,0,0,0,0
88,0,0,0,12
30,0,1,22,25
37,0,0,0,19
63,0,18,22,33
3,0,1,2,2
57,8,12,16,17
214,0,91,91,120
246,11,28,32,35
60,21,24,26,31
38,0,0,0,2
38,4,14,15,31
128,9,27,28,53
15,4,4,4,4
51,0,0,0,0
31,18,22,27,27
35,0,0,0,11
97,30,32,35,22
191,0,0,5,37
164,8,13,19,32
8,3,3,3,3
6,0,5,5,5
38,0,11,11,16
34,11,14,15,21
12,9,9,9,10
178,53,69,74,76
83,28,31,32,48
52,0,0,0,8
11,0,0,0,0
107,0,0,0,17
13,0,0,0,0
24,9,10,11,15
127,42,82,91,98
68,18,31,34,38
117,82,89,93,98
0,0,0,0,0
6,5,5,5,5
44,11,18,24,34
53,0,0,0,11
0,0,0,0,0
119,46,54,55,67
0,0,0,0,0
8,0,0,0,0
44,21,24,26,31
110,0,43,46,58
5,0,2,2,2
74,0,0,1,20
86,0,0,0,26
64,34,40,40,43
31,0,0,1,15
145,0,0,0,21
0,0,0,0,0
110,4,33,54,63
14,0,9,10,10
0,0,0,0,0
89,26,30,32,43
54,0,0,0,0
15,2,7,12,15
108,0,0,0,0
114,0,0,0,3
76,2,6,15,28
36,16,17,20,20
26,0,13,13,13
77,0,0,0,22
15,0,5,5,7
125,0,0,0,16
26,7,9,11,17
0,0,0,0,0
4,0,4,4,4
34,15,19,27,32
32,0,9,13,19
30,0,0,0,0
48,13,15,16,22
27,13,19,20,27
18,5,6,8,8
0,0,0,0,0
0,0,0,0,0
9,0,5,7,7
23,10,10,14,16
9,0,0,0,0
329,7,13,38,115
22,0,6,7,9
129,26,41,44,68
29,0,0,0,5
85,28,38,42,53
103,51,52,62,66
10,0,0,0,1
67,0,0,0,19
14,3,6,10,12
22,0,14,14,22
38,10,12,12,13
43,1,23,23,30
138,0,58,69,74
114,0,0,2,25
16,0,2,3,7
0,0,0,0,0
51,7,34,34,36
44,10,10,10,17
54,17,25,29,46
175,0,0,0,8
245,67,89,94,116
42,25,27,32,36
20,12,14,15,16
29,23,24,25,26
4,0,0,0,2
0,0,0,0,0
10,0,9,10,10
45,33,35,35,35
54,0,17,19,35
24,0,10,10,10
70,28,32,36,39
0,0,0,0,0
17,4,12,12,13
35,0,0,0,0
68,0,0,0,0
194,0,0,0,53
41,0,0,0,0
33,0,14,15,15
6,0,0,0,0
82,37,42,43,43
3,1,1,1,3
28,0,0,0,0
5,0,0,0,4
44,5,22,22,33
0,0,0,0,0
46,0,0,0,9
46,7,8,9,20
26,23,23,23,23
14,4,6,6,8
85,28,31,37,48
20,0,0,0,0
0,0,0,0,0
5,0,0,0,0
0,0,0,0,0
85,0,27,38,57
14,2,2,2,7
21,8,8,8,14
9,0,0,0,6
41,17,26,28,29
43,0,0,0,14
47,0,0,0,6
57,0,0,0,23
9,0,5,7,8
20,0,0,0,5
2,0,0,0,0
39,0,3,11,18
39,0,0,1,10
27,0,0,0,1
96,45,45,46,55
5,0,3,3,3
5,5,5,5,5
3,0,0,0,0
32,0,0,0,9
14,0,5,5,6
15,10,10,10,10
0,0,0,0,0
30,6,12,18,19
58,0,0,5,24
22,0,0,0,0
70,42,58,60,61
11,0,7,7,9
69,23,25,27,31
21,0,0,0,0
37,0,0,1,9
0,0,0,0,0
45,0,12,19,27
228,0,32,42,107
145,23,33,37,55
118,1,7,48,88
116,69,75,86,91
21,0,0,0,0
13,0,0,0,7
25,0,0,0,4
100,0,0,9,27
7,2,2,2,2
28,0,11,14,14
13,1,1,1,8
67,0,0,0,0
2,0,0,0,0
0,0,0,0,0
39,0,0,0,2
41,0,0,0,0
33,0,7,10,15
55,0,0,0,0
0,0,0,0,0
34,0,0,0,9
162,0,0,4,55
92,41,54,60,64
13,0,6,9,10
19,0,0,0,0
60,0,15,16,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
79,0,0,0,0
18,6,6,6,6
83,0,0,0,0
43,20,25,29,33
0,0,0,0,0
0,0,0,0,0
8,0,0,0,0
17,0,0,0,7
14,0,0,0,2
57,0,2,8,11
46,0,15,15,17
0,0,0,0,0
69,0,0,0,0
26,18,18,21,24
0,0,0,0,0
57,7,27,36,36
8,0,0,0,0
0,0,0,0,0
203,10,16,26,49
0,0,0,0,0
35,19,20,24,25
20,0,0,3,3
46,0,0,0,0
45,0,0,1,31
45,9,9,9,13
120,20,21,31,60
23,0,16,20,21
208,15,21,30,54
18,0,11,15,16
212,19,25,35,58
0,0,0,0,0
1,0,0,0,0
122,33,60,69,75
50,19,19,19,34
47,0,16,18,24
100,0,0,3,10
50,0,0,0,9
82,32,32,32,37
44,0,4,7,24
96,0,0,0,37
19,0,0,0,1
57,0,0,0,0
0,0,0,0,0
25,0,0,0,0
71,0,0,0,7
2,2,2,2,2
62,0,0,0,0
9,0,0,0,0
28,10,19,21,25
20,0,0,0,0
55,1,7,8,17
265,51,71,80,120
26,4,6,10,16
20,0,2,6,12
169,0,7,23,70
0,0,0,0,0
12,3,3,4,6
28,0,0,0,0
77,0,0,8,52
6,0,0,0,0
15,6,7,7,8
43,0,0,0,2
289,101,116,121,137
112,23,28,36,44
90,3,18,40,60
81,19,26,35,42
112,23,30,36,42
12,0,0,0,9
13,4,4,4,6
12,0,0,2,2
7,0,0,0,0
15,0,0,0,0
0,0,0,0,0
69,0,24,28,40
25,3,5,8,10
17,0,0,2,3
77,16,17,21,36
0,0,0,0,0
36,0,0,0,8
49,20,22,24,28
4,0,0,0,0
110,32,39,39,51
0,0,0,0,0
5,0,0,0,0
66,51,52,56,60
69,20,25,40,42
102,9,56,66,76
0,0,0,0,0
56,38,38,38,43
87,31,39,45,48
31,16,17,17,20
10,2,2,2,2
10,0,7,7,7
31,11,11,11,20
115,66,66,70,78
0,0,0,0,0
50,0,0,0,9
63,35,42,47,53
94,37,44,50,62
87,9,22,32,52
0,0,0,0,0
14,11,11,11,14
7,0,0,0,0
44,0,0,7,20
14,0,4,6,12
49,0,22,25,28
8,4,4,4,4
40,3,9,13,21
10,4,4,4,4
44,0,0,7,19
0,0,0,0,0
0,0,0,0,0
23,0,11,13,17
54,0,5,6,15
31,0,0,5,15
0,0,0,0,0
43,16,29,29,30
0,0,0,0,0
71,0,0,32,44
90,24,56,58,65
40,0,0,0,12
49,16,30,31,32
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
11,0,0,0,0
36,16,20,24,29
38,0,0,0,0
0,0,0,0,0
25,2,13,13,23
2,1,2,2,2
2,0,0,0,0
138,0,0,0,48
34,0,10,12,16
10,2,3,3,5
2,0,0,0,0
52,0,0,0,0
29,0,12,16,16
0,0,0,0,0
49,0,0,0,0
0,0,0,0,0
14,7,7,7,7
4,0,0,0,0
147,0,0,0,10
0,0,0,0,0
38,18,25,25,26
19,0,0,0,0
15,0,0,0,8
0,0,0,0,0
0,0,0,0,0
45,0,0,0,12
28,0,0,0,13
202,65,81,86,100
7,7,7,7,7
31,0,12,18,19
1,0,1,1,1
33,0,0,0,0
35,0,0,0,1
35,0,3,7,12
29,0,0,1,6
20,3,5,9,10
0,0,0,0,0
0,0,0,0,0
30,26,26,26,26
57,25,29,29,43
18,0,18,18,18
37,0,0,0,0
0,0,0,0,0
24,0,0,8,11
23,0,0,0,0
54,0,0,0,7
8,0,0,0,0
12,0,0,0,0
14,0,0,0,0
13,0,0,0,0
21,0,0,0,2
72,0,19,30,41
18,0,1,2,4
47,0,0,0,0
93,0,0,0,0
54,5,6,14,20
93,0,33,34,52
41,0,8,8,13
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
19,0,7,10,10
0,0,0,0,0
110,0,0,0,37
9,1,3,9,9
0,0,0,0,0
0,0,0,0,0
7,0,1,4,5
8,0,2,5,6
6,3,3,3,4
4,0,0,2,4
0,0,0,0,0
67,0,8,26,38
33,4,10,3,30
25,0,0,0,1
15,0,6,6,15
0,0,0,0,0
145,0,0,0,0
30,0,20,21,23
4,0,4,4,4
18,0,0,3,5
20,0,2,4,10
112,0,13,14,37
25,13,15,15,19
13,0,0,0,0
1,0,1,1,1
69,0,52,52,56
59,0,0,0,18
21,0,0,0,0
148,40,42,51,71
9,3,7,7,9
18,0,0,0,2
135,1,32,33,56
0,0,0,0,0
11,6,6,7,8
17,4,9,9,12
47,0,2,5,20
3,2,3,3,3
45,0,0,8,8
199,0,0,0,0
73,0,0,0,0
112,0,0,0,0
33,0,0,0,1
110,3,12,21,54
124,58,63,64,90
0,0,0,0,0
75,0,5,6,18
30,0,28,28,28
11,3,4,8,8
229,0,102,111,141
88,38,41,47,56
57,0,22,24,26
107,10,20,21,23
1,1,1,1,1
0,0,0,0,0
90,0,0,0,0
19,2,2,8,8
42,0,0,0,0
8,0,2,2,2
41,0,7,7,19
133,69,75,79,96
0,0,0,0,0
87,5,5,8,18
19,0,13,13,14
122,9,16,43,90
0,0,0,0,0
61,31,31,33,34
0,0,0,0,0
30,0,0,0,0
75,9,37,42,46
234,0,22,37,58
81,21,40,40,45
12,0,4,5,8
7,0,3,4,4
0,0,0,0,0
125,0,0,30,86
11,5,8,10,10
84,34,39,46,48
0,0,0,0,0
4,0,0,0,0
4,2,2,2,2
29,0,0,0,1
16,0,3,3,7
41,0,16,21,24
47,16,22,27,30
2,0,2,2,2
56,0,0,1,16
85,0,21,31,37
3,2,2,2,3
2,0,1,1,1
63,25,29,32,37
7,0,0,2,7
0,0,0,0,0
24,7,14,18,23
56,22,26,26,30
7,5,5,6,7
0,0,0,0,0
0,0,0,0,0
51,8,10,17,23
273,0,33,37,57
34,0,0,6,9
2,0,0,2,2
116,20,66,83,95
30,8,12,13,19
19,10,13,13,13
9,0,0,0,6
0,0,0,0,0
25,0,0,0,7
1,0,0,0,0
48,15,20,20,35
46,0,7,9,10
33,0,14,20,26
21,0,0,0,3
3,0,0,0,0
74,0,11,19,22
31,0,4,8,17
10,0,0,0,2
0,0,0,0,0
193,0,0,0,67
2,0,2,2,2
13,8,11,11,11
54,0,0,0,5
38,0,0,0,16
0,0,0,0,0
35,0,12,12,18
22,0,0,0,0
20,0,7,10,14
0,0,0,0,0
166,0,16,28,67
63,1,22,25,29
16,6,10,11,14
0,0,0,0,0
0,0,0,0,0
16,0,0,0,13
5,5,5,5,5
33,0,0,0,5
31,0,0,0,0
28,12,14,14,14
54,0,0,0,0
22,15,15,15,18
111,0,8,24,34
66,0,2,4,14
19,0,0,0,0
36,0,35,35,36
0,0,0,0,0
38,0,4,5,13
0,0,0,0,0
62,0,0,0,0
0,0,0,0,0
4,0,1,1,1
125,3,41,57,76
8,0,0,0,2
0,0,0,0,0
34,0,0,24,25
34,14,18,18,18
35,0,0,3,13
37,0,0,0,2
59,0,0,0,0
52,0,0,0,0
0,0,0,0,0
74,0,0,0,0
0,0,0,0,0
4,3,3,3,3
10,0,4,4,5
0,0,0,0,0
132,23,28,45,71
80,0,2,3,24
0,0,0,0,0
13,2,9,11,13
33,13,24,24,26
3,0,0,0,0
7,1,1,2,6
0,0,0,0,0
38,0,29,29,30
12,9,9,9,9
18,2,4,4,6
39,0,0,0,16
147,0,4,26,72
97,0,9,13,29
83,0,17,18,55
49,0,0,0,14
21,16,18,18,19
40,2,2,2,13
9,0,0,0,0
69,15,28,29,39
97,13,22,31,59
21,0,9,11,16
0,0,0,0,0
49,0,0,5,27
15,0,0,0,1
56,6,12,13,16
56,10,20,23,24
12,7,7,7,8
14,7,7,7,7
19,0,0,0,0
41,0,12,14,16
47,0,0,0,0
37,0,1,1,10
126,0,29,34,64
16,0,0,0,0
58,0,21,22,24
0,0,0,0,0
15,8,9,9,12
0,0,0,0,0
81,0,14,24,35
13,0,4,4,5
195,29,36,52,69
10,0,0,0,0
146,0,0,5,39
95,0,0,0,8
18,0,0,0,9
5,1,1,1,1
13,6,6,7,7
15,0,7,7,7
0,0,0,0,0
35,0,0,0,0
5,1,5,5,5
45,17,22,22,23
9,5,6,7,7
17,0,0,0,0
0,0,0,0,0
64,0,0,0,0
73,0,46,46,55
0,0,0,0,0
37,0,0,0,0
21,13,17,19,21
14,0,0,5,5
101,24,29,41,60
64,19,20,29,37
19,0,5,5,11
32,0,0,0,11
12,0,0,0,6
23,0,19,19,19
16,0,8,10,12
122,64,84,84,92
62,0,0,0,0
25,4,4,5,6
42,0,0,8,13
82,0,0,0,0
11,7,7,7,8
19,0,0,0,0
3,0,0,0,1
70,0,0,0,0
13,0,10,11,12
11,0,6,11,11
0,0,0,0,0
21,0,0,0,14
11,0,6,7,7
35,0,0,0,0
168,0,0,0,37
52,12,19,30,36
52,0,0,13,34
136,20,39,41,67
96,0,69,70,71
18,0,0,0,0
16,8,8,9,13
311,94,148,149,195
120,0,37,42,70
58,24,39,39,42
40,7,9,9,10
0,0,0,0,0
12,0,0,0,1
116,29,55,62,69
33,0,12,14,18
5,1,1,2,4
0,0,0,0,0
15,0,0,0,3
33,0,0,0,3
180,17,37,72,98
24,0,8,10,10
28,4,11,12,15
23,0,8,10,15
5,0,0,0,0
21,18,18,18,18
41,0,9,9,14
110,24,29,30,55
30,0,17,18,19
0,0,0,0,0
55,24,26,26,30
34,0,18,18,19
67,0,0,4,15
7,0,0,0,0
135,0,0,16,25
0,0,0,0,0
70,39,43,45,51
99,58,59,71,76
48,23,25,27,34
7,0,0,0,4
85,0,0,1,25
0,0,0,0,0
17,0,0,0,0
20,0,0,4,10
26,3,4,5,11
12,0,1,3,7
11,3,3,3,4
14,0,5,5,5
85,0,0,0,9
17,9,9,9,17
32,0,4,13,14
25,9,20,21,21
17,0,0,0,4
263,55,57,70,96
41,3,10,24,31
285,38,66,103,110
0,0,0,0,0
125,0,0,0,36
193,15,24,34,73
8,0,0,0,0
0,0,0,0,0
36,0,0,0,4
0,0,0,0,0
38,0,0,2,12
13,0,4,4,6
75,6,11,28,49
64,0,44,47,51
15,6,6,6,6
3,3,3,3,3
3,0,0,0,0
0,0,0,0,0
86,0,0,7,39
7,2,3,3,7
0,0,0,0,0
22,0,0,0,0
15,6,6,8,12
32,0,4,5,6
0,0,0,0,0
104,13,24,29,60
48,0,0,0,4
59,0,0,0,0
5,0,0,0,0
5,0,3,3,3
49,0,31,34,38
0,0,0,0,0
342,111,123,141,182
0,0,0,0,0
39,18,18,21,22
83,0,0,0,0
53,0,0,0,0
67,0,5,6,9
22,1,9,11,19
5,0,1,1,1
0,0,0,0,0
9,0,0,0,0
7,0,0,0,5
123,29,71,72,74
42,8,9,12,34
69,0,16,20,33
0,0,0,0,0
30,0,2,6,18
32,0,4,8,20
11,5,5,5,9
98,17,33,53,62
38,0,12,13,19
51,0,0,7,27
18,5,9,10,10
0,0,0,0,0
17,0,0,0,3
8,0,0,0,0
0,0,0,0,0
161,18,81,88,99
19,0,0,5,15
13,9,9,9,10
79,3,7,13,26
35,3,5,5,9
9,5,7,8,9
13,0,0,0,0
64,0,0,0,15
0,0,0,0,0
84,13,17,36,43
300,103,129,160,166
0,0,0,0,0
8,2,2,4,7
82,15,31,33,38
110,44,53,59,73
21,13,14,14,18
7,3,3,4,5
123,3,9,32,39
0,0,0,0,0
7,0,0,0,0
45,0,39,43,44
0,0,0,0,0
73,0,0,2,47
39,30,30,30,35
6,2,2,3,3
26,1,1,5,10
58,0,0,0,0
73,0,0,0,9
125,0,39,44,58
139,0,0,0,18
279,38,44,47,92
0,0,0,0,0
0,0,0,0,0
10,0,4,5,5
19,7,16,16,19
59,5,18,20,32
45,0,0,0,9
12,6,6,10,10
48,21,30,31,37
29,0,20,24,27
0,0,0,0,0
46,8,14,14,31
20,4,4,4,7
0,0,0,0,0
0,0,0,0,0
103,0,0,0,39
44,0,0,0,0
0,0,0,0,0
8,0,0,0,8
164,50,61,83,111
102,67,72,75,75
20,4,7,8,10
82,0,0,0,18
0,0,0,0,0
3,0,0,0,0
13,2,9,11,11
35,0,0,0,0
49,0,0,0,16
45,0,0,0,20
46,13,24,34,35
44,0,0,0,14
45,0,0,0,0
89,0,0,0,0
20,0,6,7,12
29,0,0,0,0
59,0,32,33,41
28,0,0,0,10
21,0,0,0,0
0,0,0,0,0
29,12,12,14,17
31,18,26,26,26
17,7,7,7,13
70,29,29,31,41
45,0,0,0,19
0,0,0,0,0
24,0,11,13,23
23,0,0,0,9
24,0,0,0,0
2,0,2,2,2
75,0,3,31,33
24,2,6,9,11
7,0,1,1,5
34,0,0,0,7
18,0,0,0,0
71,0,0,5,19
45,0,0,0,1
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
13,0,0,0,0
0,0,0,0,0
97,0,0,14,61
148,34,56,70,94
1,0,0,0,1
11,0,0,4,6
16,7,8,10,10
51,0,0,0,0
40,0,0,0,0
80,0,0,2,17
37,0,25,25,28
130,44,49,68,91
4,3,3,3,3
87,52,58,76,81
29,0,2,2,6
47,7,23,23,24
69,44,45,46,56
85,0,0,0,29
76,0,21,34,52
136,35,49,72,98
18,3,5,6,9
13,0,0,0,0
6,0,4,6,6
49,30,34,36,39
52,30,42,43,50
61,0,0,0,31
29,0,0,0,18
16,8,13,13,13
27,0,0,0,6
67,0,0,4,17
131,0,2,15,46
128,0,41,54,86
45,0,0,0,4
73,0,8,21,32
19,0,0,0,0
76,13,19,28,48
21,0,12,13,14
0,0,0,0,0
50,20,25,28,42
0,0,0,0,0
92,0,4,29,54
0,0,0,0,0
65,0,0,0,9
12,1,1,10,10
167,38,64,79,109
0,0,0,0,0
0,0,0,0,0
31,0,0,0,13
88,0,11,13,26
25,7,11,12,19
36,0,0,0,12
10,0,0,0,0
0,0,0,0,0
154,21,36,45,90
2,0,1,2,2
0,0,0,0,0
15,0,0,0,1
196,62,75,89,104
12,0,0,0,0
61,0,15,17,31
30,0,0,0,19
5,0,3,3,5
34,0,4,4,22
11,0,0,0,0
31,0,0,0,8
79,0,0,16,43
11,5,5,5,7
36,0,5,6,19
45,0,24,26,31
16,0,0,5,8
0,0,0,0,0
11,0,9,11,11
26,0,15,16,18
3,1,1,1,3
87,15,25,31,60
88,7,33,46,60
81,43,48,53,56
140,0,11,24,61
33,0,0,0,13
37,0,21,22,24
75,42,42,51,54
12,0,2,5,9
87,21,40,46,53
2,0,0,0,0
45,29,33,33,39
112,32,47,51,74
0,0,0,0,0
46,0,35,35,35
123,36,49,59,83
67,0,34,37,42
15,0,7,12,14
62,0,0,4,29
122,37,53,65,90
13,0,8,8,10
57,0,9,17,24
0,0,0,0,0
189,16,65,82,138
9,4,9,9,9
10,0,0,0,1
70,0,1,8,40
10,2,3,6,6
53,0,0,2,28
74,0,14,28,37
0,0,0,0,0
0,0,0,0,0
93,31,46,50,68
51,0,0,0,15
4,0,0,0,0
65,3,19,21,38
27,12,18,18,20
21,9,9,9,14
12,0,0,0,0
9,3,3,4,6
125,0,23,25,60
154,12,66,76,103
53,0,20,20,21
1,0,0,0,0
10,0,0,7,7
40,14,19,26,29
0,0,0,0,0
109,0,17,20,39
44,0,13,16,31
0,0,0,0,0
40,0,8,8,8
145,1,11,27,39
10,0,3,3,4
44,0,1,1,12
0,0,0,0,0
32,0,8,9,19
26,18,19,20,22
139,0,7,13,52
96,22,36,54,67
23,0,16,18,22
0,0,0,0,0
22,0,0,4,6
98,49,61,68,75
0,0,0,0,0
41,0,4,14,35
7,0,3,4,7
196,8,31,45,70
18,0,0,0,0
55,0,20,23,31
16,0,0,3,5
5,0,4,4,4
7,0,4,4,4
0,0,0,0,0
43,0,0,7,10
131,28,42,52,88
26,0,0,0,0
32,16,21,21,26
100,0,0,3,44
28,0,0,0,0
29,13,18,18,28
35,0,0,0,4
7,0,7,7,7
0,0,0,0,0
13,0,0,0,0
29,0,0,3,15
105,0,20,22,38
83,34,45,47,50
1,1,1,1,1
0,0,0,0,0
49,14,41,42,43
6,0,0,0,0
215,37,31,50,72
22,11,12,17,19
116,30,58,85,96
5,0,0,0,0
38,0,0,0,24
98,10,16,16,29
8,2,2,4,4
0,0,0,0,0
0,0,0,0,0
5,0,3,3,3
77,0,0,0,13
30,0,0,0,0
10,0,0,0,7
113,0,0,0,0
31,0,0,0,6
0,0,0,0,0
121,0,0,11,35
10,0,0,0,0
19,7,9,9,13
0,0,0,0,0
0,0,0,0,0
9,2,2,2,9
76,0,0,0,13
7,2,2,2,7
4,3,3,4,4
7,5,5,5,5
7,3,4,4,5
16,2,7,9,10
0,0,0,0,0
9,0,7,7,9
0,0,0,0,0
26,0,0,0,0
15,0,0,0,0
26,0,4,4,13
175,74,98,109,118
90,22,34,40,49
37,0,29,31,37
0,0,0,0,0
97,34,55,56,59
66,0,0,0,0
107,0,1,18,45
46,19,24,24,43
74,0,0,0,23
47,0,0,0,11
76,0,46,49,58
15,0,0,0,10
39,0,22,25,30
161,44,52,59,78
9,0,0,0,0
26,0,15,16,17
2,0,1,1,2
105,0,51,54,71
102,11,24,45,55
59,12,29,29,40
12,6,9,9,12
12,0,0,7,8
76,0,0,12,37
5,0,1,3,3
12,0,0,0,0
0,0,0,0,0
31,0,17,19,19
28,0,23,23,24
87,0,0,0,14
0,0,0,0,0
0,0,0,0,0
17,0,0,0,2
16,4,6,6,6
183,21,34,41,67
26,7,7,7,7
74,0,0,0,4
38,24,27,30,30
0,0,0,0,0
4,0,0,0,0
2,1,1,1,2
4,2,2,2,2
0,0,0,0,0
10,0,2,2,3
6,1,1,5,5
0,0,0,0,0
91,0,0,35,69
0,0,0,0,0
0,0,0,0,0
67,39,43,44,49
0,0,0,0,0
36,0,0,0,0
73,0,28,37,52
89,43,47,48,50
30,6,7,7,13
35,0,0,0,0
64,24,30,35,42
25,1,10,11,18
43,0,19,21,29
88,0,0,7,38
0,0,0,0,0
41,0,32,35,37
101,18,4,14,34
4,0,1,1,3
8,0,3,4,7
0,0,0,0,0
57,0,0,0,0
0,0,0,0,0
136,0,0,5,48
0,0,0,0,0
0,0,0,0,0
168,47,58,58,67
0,0,0,0,0
58,29,29,29,39
85,29,32,42,49
86,0,0,0,41
12,0,0,0,4
25,0,21,23,25
61,2,20,21,28
50,0,37,38,42
10,1,9,9,10
24,5,12,12,13
10,0,9,9,9
11,0,8,8,11
0,0,0,0,0
0,0,0,0,0
81,0,0,0,45
1,0,1,1,1
14,5,6,6,8
4,3,3,3,4
0,0,0,0,0
34,21,23,26,27
3,1,1,1,1
24,0,10,12,17
28,8,14,16,21
27,5,5,5,13
16,11,11,11,14
3,0,0,0,0
12,0,4,4,9
43,24,31,32,33
64,0,0,7,42
80,8,13,19,29
70,0,0,5,45
0,0,0,0,0
91,0,0,0,32
22,4,11,11,18
0,0,0,0,0
91,0,28,35,43
4,0,0,3,3
43,0,0,0,8
0,0,0,0,0
40,0,0,0,9
0,0,0,0,0
2,0,1,1,1
0,0,0,0,0
4,0,0,0,0
33,0,11,17,25
18,0,0,4,11
0,0,0,0,0
16,3,6,6,7
33,0,15,21,27
104,0,0,0,0
56,9,28,31,42
30,0,0,2,15
58,0,0,0,0
164,0,7,12,48
8,0,0,0,2
16,0,8,8,12
9,0,3,3,5
38,0,8,12,19
11,0,4,4,5
0,0,0,0,0
27,0,0,0,0
130,0,0,0,0
0,0,0,0,0
18,0,8,8,12
23,0,0,0,1
66,0,0,0,7
10,0,0,0,0
106,0,27,42,67
0,0,0,0,0
21,0,0,0,0
44,0,0,1,21
23,0,0,0,0
75,0,0,1,8
71,29,29,47,51
2,0,0,0,0
255,0,0,0,25
27,0,1,1,3
53,0,0,0,1
66,0,0,0,4
195,0,32,33,78
7,0,2,2,3
16,0,3,5,14
51,21,27,29,31
96,36,58,62,67
18,0,1,3,7
9,0,0,0,0
45,25,27,33,34
72,0,0,0,1
283,0,22,41,97
54,10,20,28,31
125,0,8,17,60
73,0,0,0,17
80,0,0,0,0
13,4,4,6,10
190,0,0,13,59
24,0,1,1,4
19,0,12,14,16
0,0,0,0,0
